timestamp,task_id,device_id,slo_type,deadline,actual_time,violation_amount,assigned_node
2025-11-30T10:08:09.029520,device_063_000006,device_063,hard,0.052924617850942546,0.0677328109741211,0.014808193123178548,jetson2
2025-11-30T10:08:10.464181,device_019_000236,device_019,hard,0.06638547814275819,0.08605241775512695,0.01966693961236876,jetson1
2025-11-30T10:08:13.126048,device_012_000228,device_012,hard,0.09283269687141621,0.11376166343688965,0.02092896656547344,jetson2
2025-11-30T10:08:14.721110,device_102_000241,device_102,hard,0.0515322671006117,0.05719900131225586,0.00566673421164416,jetson2
2025-11-30T10:08:15.762105,device_118_000203,device_118,hard,0.054716895632592744,0.06723761558532715,0.012520719952734405,coral2
2025-11-30T10:08:19.916149,device_057_000223,device_057,hard,0.05829990112903667,0.0708472728729248,0.012547371743888133,jetson1
2025-11-30T10:08:20.052591,device_038_000248,device_038,hard,0.050822106005555395,0.06505727767944336,0.014235171673887964,jetson2
2025-11-30T10:08:20.801498,device_038_000251,device_038,hard,0.05701178413120417,0.06366896629333496,0.0066571821621307925,hailo1
2025-11-30T10:08:21.286106,device_121_000261,device_121,hard,0.050738817403682496,0.06599593162536621,0.015257114221683715,jetson1
2025-11-30T10:08:27.045314,device_044_000239,device_044,hard,0.050433388357179476,0.058704376220703125,0.008270987863523649,hailo2
2025-11-30T10:08:31.614648,device_069_000259,device_069,hard,0.05038674548762781,0.12209796905517578,0.07171122356754797,hailo2
2025-11-30T10:08:37.112086,device_113_000242,device_113,hard,0.05080559570448981,0.05307745933532715,0.0022718636308373397,coral1
2025-11-30T10:08:39.363021,device_088_000247,device_088,hard,0.06308528807540613,0.0716254711151123,0.008540183039706176,hailo2
2025-11-30T10:08:39.965833,device_104_000018,device_104,hard,0.05712446988993615,0.07002782821655273,0.012903358326616585,hailo2
2025-11-30T10:08:40.323514,device_101_000246,device_101,hard,0.05424026889192636,0.06083059310913086,0.006590324217204499,hailo2
2025-11-30T10:08:43.677488,device_003_000265,device_003,hard,0.05093899398131201,0.05527520179748535,0.004336207816173339,coral2
2025-11-30T10:08:47.808592,device_113_000259,device_113,hard,0.0772557614827501,0.1035771369934082,0.026321375510658107,coral2
2025-11-30T10:08:50.486868,device_087_000294,device_087,hard,0.06818142136792346,0.10313296318054199,0.03495154181261853,jetson2
2025-11-30T10:08:56.447335,device_071_000333,device_071,hard,0.07432871502496158,0.09809732437133789,0.023768609346376313,jetson2
2025-11-30T10:08:56.741254,device_101_000274,device_101,hard,0.07580147804463608,0.10434937477111816,0.028547896726482086,jetson2
2025-11-30T10:09:02.013541,device_003_000294,device_003,hard,0.06232027048618826,0.08292078971862793,0.02060051923243967,hailo2
2025-11-30T10:09:04.286527,device_035_000328,device_035,hard,0.05763449229829625,0.06316757202148438,0.005533079723188124,hailo2
2025-11-30T10:09:04.928846,device_071_000353,device_071,hard,0.05092422334617585,0.059041500091552734,0.008117276745376885,jetson1
2025-11-30T10:09:05.767027,device_111_000317,device_111,hard,0.06065499349863235,0.08349418640136719,0.02283919290273484,jetson1
2025-11-30T10:09:05.946493,device_012_000331,device_012,hard,0.0780388152488661,0.08083772659301758,0.0027989113441514724,jetson1
2025-11-30T10:09:08.316528,device_069_000348,device_069,hard,0.05560572750837625,0.05585289001464844,0.00024716250627218606,hailo2
2025-11-30T10:09:08.517017,device_119_000335,device_119,hard,0.06636294464179532,0.07255387306213379,0.006190928420338471,hailo2
2025-11-30T10:09:12.640302,device_121_000347,device_121,hard,0.06863805549276251,0.07740664482116699,0.008768589328404477,hailo2
2025-11-30T10:09:13.699770,device_113_000306,device_113,hard,0.06023031230026933,0.0683743953704834,0.008144083070214067,jetson1
2025-11-30T10:09:14.385281,device_113_000308,device_113,hard,0.05359877162053836,0.0678853988647461,0.014286627244207734,hailo2
2025-11-30T10:09:20.827909,device_086_000339,device_086,hard,0.059808927568936535,0.06639695167541504,0.0065880241064785044,coral1
2025-11-30T10:09:24.217597,device_012_000366,device_012,hard,0.050438305501363356,0.06824946403503418,0.017811158533670823,jetson2
2025-11-30T10:09:24.931750,device_057_000348,device_057,hard,0.06443887538134947,0.07911968231201172,0.014680806930662246,jetson1
2025-11-30T10:09:28.054744,device_101_000334,device_101,hard,0.08146338720844355,0.0922553539276123,0.010791966719168752,hailo2
2025-11-30T10:09:29.864373,device_086_000352,device_086,hard,0.05529831579196992,0.05735325813293457,0.0020549423409646494,hailo2
2025-11-30T10:09:33.680191,device_057_000362,device_057,hard,0.07121005867925392,0.07424426078796387,0.0030342021087099436,coral1
2025-11-30T10:09:39.212076,device_057_000371,device_057,hard,0.05613015905016832,0.09240603446960449,0.03627587541943617,hailo2
2025-11-30T10:09:39.987139,device_113_000350,device_113,hard,0.06594078493499052,0.06883597373962402,0.0028951888046335056,hailo2
2025-11-30T10:09:40.235446,device_044_000366,device_044,hard,0.06005478502501669,0.07569408416748047,0.01563929914246378,hailo2
2025-11-30T10:09:45.232291,device_019_000412,device_019,hard,0.072120628019069,0.07310318946838379,0.0009825614493147866,hailo2
2025-11-30T10:09:45.642833,device_078_000389,device_078,hard,0.05208426119168174,0.05485939979553223,0.002775138603850487,hailo2
2025-11-30T10:09:53.691729,device_086_000383,device_086,hard,0.0567005387028947,0.08189916610717773,0.025198627404283032,coral1
2025-11-30T10:09:54.307156,device_019_000427,device_019,hard,0.05889964080670428,0.05996584892272949,0.0010662081160252093,jetson1
2025-11-30T10:09:54.781100,device_101_000374,device_101,hard,0.05340412815682691,0.06195330619812012,0.00854917804129321,jetson2
2025-11-30T10:09:56.897192,device_069_000442,device_069,hard,0.05289472670355952,0.05896735191345215,0.006072625209892629,hailo2
2025-11-30T10:10:00.654119,device_109_000429,device_109,hard,0.052277498353402854,0.07408666610717773,0.02180916775377488,hailo2
2025-11-30T10:10:04.598881,device_111_000424,device_111,hard,0.09542691229253601,0.11835718154907227,0.022930269256536254,jetson1
2025-11-30T10:10:06.671040,device_101_000390,device_101,hard,0.05305684603723735,0.05913209915161133,0.006075253114373978,coral2
2025-11-30T10:10:09.716481,device_121_000438,device_121,hard,0.05686483376614988,0.07081365585327148,0.013948822087121601,jetson1
2025-11-30T10:10:10.196065,device_113_000412,device_113,hard,0.07712346159572256,0.08159685134887695,0.004473389753154394,jetson1
2025-11-30T10:10:10.370243,device_069_000460,device_069,hard,0.06925303842776942,0.07981348037719727,0.010560441949427846,hailo2
2025-11-30T10:10:11.301330,device_086_000416,device_086,hard,0.0775706400500957,0.0986940860748291,0.0211234460247334,jetson1
2025-11-30T10:10:13.285616,device_113_000425,device_113,hard,0.08153976875117316,0.09613871574401855,0.01459894699284539,hailo2
2025-11-30T10:10:15.675126,device_019_000467,device_019,hard,0.05211442681077795,0.07576990127563477,0.023655474464856815,hailo2
2025-11-30T10:10:17.003431,device_071_000500,device_071,hard,0.05949327261165258,0.0597991943359375,0.00030592172428491743,jetson1
2025-11-30T10:10:18.250123,device_069_000474,device_069,hard,0.06677653034101735,0.08385777473449707,0.017081244393479716,hailo2
2025-11-30T10:10:19.827790,device_078_000462,device_078,hard,0.07354868832149401,0.09354567527770996,0.019996986956215948,jetson1
2025-11-30T10:10:24.139455,device_071_000514,device_071,hard,0.07567611381606906,0.08960127830505371,0.013925164488984648,coral2
2025-11-30T10:10:26.118812,device_113_000446,device_113,hard,0.06606191318969051,0.07052326202392578,0.004461348834235268,hailo2
2025-11-30T10:10:26.310257,device_003_000450,device_003,hard,0.0584001082368095,0.07653641700744629,0.018136308770636787,jetson2
2025-11-30T10:10:26.448468,device_071_000517,device_071,hard,0.05243771610274454,0.06685709953308105,0.014419383430336517,hailo2
2025-11-30T10:10:27.282601,device_121_000467,device_121,hard,0.11655790732658931,0.12528038024902344,0.008722472922434124,hailo2
2025-11-30T10:10:28.558170,device_044_000447,device_044,hard,0.05007898392498002,0.09164190292358398,0.04156291899860397,hailo2
2025-11-30T10:10:30.314447,device_071_000525,device_071,hard,0.08748350025913884,0.11126708984375,0.02378358958461116,jetson1
2025-11-30T10:10:35.147148,device_038_000491,device_038,hard,0.05525383094528469,0.09592437744140625,0.04067054649612156,jetson1
2025-11-30T10:10:35.483176,device_071_000531,device_071,hard,0.07226373034540401,0.07484102249145508,0.002577292146051069,jetson1
2025-11-30T10:10:36.809069,device_111_000476,device_111,hard,0.06260308272044354,0.09199380874633789,0.029390726025894348,hailo2
2025-11-30T10:10:37.425840,device_113_000472,device_113,hard,0.053468291009437764,0.07670927047729492,0.023240979467857158,hailo2
2025-11-30T10:10:38.716306,device_012_000497,device_012,normal,0.10994677216682361,0.12963366508483887,0.01968689291801526,jetson1
2025-11-30T10:10:47.645477,device_113_000496,device_113,hard,0.05717264704903624,0.06177949905395508,0.004606852004918838,hailo2
2025-11-30T10:10:52.806285,device_111_000509,device_111,hard,0.05298955409829597,0.08185625076293945,0.028866696664643483,hailo2
2025-11-30T10:10:56.054988,device_111_000517,device_111,hard,0.050430135620029154,0.05080151557922363,0.00037137995919447886,coral1
2025-11-30T10:11:04.432330,device_071_000584,device_071,hard,0.060309905314358606,0.11540412902832031,0.05509422371396171,jetson1
2025-11-30T10:11:06.225984,device_111_000540,device_111,hard,0.060952841814747166,0.08329916000366211,0.022346318188914943,jetson1
2025-11-30T10:11:06.641391,device_044_000516,device_044,hard,0.05754202885532499,0.10661005973815918,0.049068030882834186,jetson1
2025-11-30T10:11:09.411971,device_102_000528,device_102,hard,0.06444484617521104,0.07303547859191895,0.008590632416707905,hailo2
2025-11-30T10:11:13.397807,device_038_000557,device_038,hard,0.053642355685045454,0.06557154655456543,0.011929190869519976,hailo2
2025-11-30T10:11:14.241569,device_118_000495,device_118,hard,0.06829637020657463,0.07658624649047852,0.008289876283903888,hailo1
2025-11-30T10:11:16.896411,device_069_000561,device_069,hard,0.059197787264028794,0.09037494659423828,0.031177159330209488,hailo2
2025-11-30T10:11:19.266934,device_087_000577,device_087,hard,0.05170433574012865,0.0550992488861084,0.0033949131459797485,hailo2
2025-11-30T10:11:20.055655,device_035_000560,device_035,hard,0.058551456821462525,0.0629572868347168,0.004405830013254272,jetson1
2025-11-30T10:11:20.413975,device_057_000561,device_057,hard,0.06819232906002379,0.07247066497802734,0.004278335918003556,hailo2
2025-11-30T10:11:22.001150,device_102_000545,device_102,hard,0.055507772272458136,0.0768887996673584,0.021381027394900262,hailo2
2025-11-30T10:11:24.183223,device_101_000549,device_101,hard,0.07204740139584406,0.10063362121582031,0.02858621981997625,jetson1
2025-11-30T10:11:24.626558,device_109_000577,device_109,hard,0.051354216000122944,0.05795931816101074,0.006605102160887798,coral1
2025-11-30T10:11:25.533060,device_121_000564,device_121,hard,0.0587198426426116,0.059517621994018555,0.0007977793514069575,hailo2
2025-11-30T10:11:26.432697,device_057_000575,device_057,hard,0.05025323254473954,0.06832718849182129,0.01807395594708175,jetson1
2025-11-30T10:11:26.597869,device_038_000577,device_038,hard,0.06634500482777914,0.07427525520324707,0.007930250375467934,hailo2
2025-11-30T10:11:27.115751,device_088_000553,device_088,hard,0.08721469379697058,0.09997916221618652,0.01276446841921594,jetson1
2025-11-30T10:11:29.596048,device_101_000560,device_101,hard,0.05875438976940004,0.06122946739196777,0.0024750776225677326,hailo2
2025-11-30T10:11:30.852773,device_057_000587,device_057,hard,0.062367219996156464,0.07814955711364746,0.015782337117490997,jetson1
2025-11-30T10:11:32.363148,device_003_000578,device_003,hard,0.05209912613828532,0.08059930801391602,0.028500181875630692,hailo2
2025-11-30T10:11:33.789613,device_012_000609,device_012,hard,0.0734332114549057,0.07851982116699219,0.005086609712086493,hailo2
2025-11-30T10:11:35.856723,device_088_000568,device_088,hard,0.058832098168382675,0.0724174976348877,0.01358539946650502,jetson2
2025-11-30T10:11:36.730268,device_019_000611,device_019,hard,0.09413076144382504,0.10604381561279297,0.01191305416896793,jetson1
2025-11-30T10:11:40.790097,device_109_000604,device_109,hard,0.05759607345289789,0.05905032157897949,0.0014542481260816018,jetson1
2025-11-30T10:11:43.667756,device_101_000584,device_101,hard,0.0832061411305413,0.10484528541564941,0.021639144285108117,jetson1
2025-11-30T10:11:44.489567,device_069_000603,device_069,hard,0.06710298448098259,0.07657480239868164,0.009471817917699049,coral1
2025-11-30T10:11:44.635306,device_088_000581,device_088,hard,0.06661385182180848,0.12624335289001465,0.059629501068206164,jetson1
2025-11-30T10:11:49.695065,device_113_000608,device_113,hard,0.054691068353993705,0.05934572219848633,0.004654653844492623,coral1
2025-11-30T10:11:50.047660,device_071_000668,device_071,hard,0.06373938391618861,0.07901811599731445,0.015278732081125845,jetson1
2025-11-30T10:11:51.181483,device_078_000649,device_078,hard,0.07480717082264896,0.07717227935791016,0.002365108535261201,jetson2
2025-11-30T10:11:53.668665,device_078_000654,device_078,normal,0.10793785313413679,0.1083836555480957,0.00044580241395891784,jetson1
2025-11-30T10:11:54.350715,device_019_000643,device_019,hard,0.061474459900997216,0.10121846199035645,0.03974400208935923,jetson1
2025-11-30T10:11:55.923025,device_019_000648,device_019,hard,0.08150445805157812,0.10270452499389648,0.021200066942318366,jetson1
2025-11-30T10:11:57.111541,device_113_000621,device_113,hard,0.054497777276141204,0.05645895004272461,0.001961172766583405,hailo2
2025-11-30T10:12:00.465064,device_113_000627,device_113,hard,0.05468496481340129,0.05793428421020508,0.003249319396803785,hailo2
2025-11-30T10:12:01.741834,device_111_000634,device_111,hard,0.09299271153778907,0.09447717666625977,0.0014844651284706967,hailo2
2025-11-30T10:12:03.583816,device_121_000620,device_121,hard,0.06994788356863342,0.08085346221923828,0.01090557865060486,coral1
2025-11-30T10:12:04.356867,device_038_000654,device_038,hard,0.05901016552259106,0.06534314155578613,0.006332976033195076,coral1
2025-11-30T10:12:07.571238,device_121_000630,device_121,hard,0.052825911573107634,0.07020187377929688,0.01737596220618924,jetson2
2025-11-30T10:12:08.266879,device_044_000642,device_044,hard,0.06057281637670619,0.07008695602416992,0.009514139647463733,hailo2
2025-11-30T10:12:12.136973,device_101_000627,device_101,hard,0.05981453874380638,0.061380863189697266,0.0015663244458908876,jetson1
2025-11-30T10:12:12.370931,device_044_000647,device_044,hard,0.06117010762911437,0.09532308578491211,0.034152978155797736,hailo2
2025-11-30T10:12:14.212205,device_003_000661,device_003,hard,0.051987204890494854,0.05558276176452637,0.0035955568740315136,coral1
2025-11-30T10:12:15.495643,device_057_000665,device_057,hard,0.05253267728719836,0.07678651809692383,0.024253840809725466,hailo2
2025-11-30T10:12:19.836255,device_044_000663,device_044,hard,0.057580008493080974,0.05848073959350586,0.0009007311004248855,hailo2
2025-11-30T10:12:21.723300,device_086_000636,device_086,hard,0.05146365968513841,0.05850076675415039,0.0070371070690119775,coral2
2025-11-30T10:12:24.422489,device_113_000674,device_113,hard,0.053726509764287826,0.05561351776123047,0.0018870079969426426,coral2
2025-11-30T10:12:30.676728,device_019_000719,device_019,hard,0.06813513879743285,0.11515474319458008,0.047019604397147224,jetson1
2025-11-30T10:12:31.460298,device_071_000727,device_071,hard,0.06216091208544858,0.07355642318725586,0.011395511101807282,hailo2
2025-11-30T10:12:31.576700,device_019_000721,device_019,hard,0.0691453915593984,0.07183194160461426,0.0026865500452158547,coral1
2025-11-30T10:12:31.733359,device_035_000688,device_035,hard,0.05169601250725223,0.05282092094421387,0.0011249084369616344,hailo2
2025-11-30T10:12:31.976447,device_019_000724,device_019,hard,0.06968538323128165,0.0818948745727539,0.012209491341472256,jetson1
2025-11-30T10:12:33.464536,device_067_000069,device_067,hard,0.07354417556543497,0.07889676094055176,0.005352585375116792,jetson1
2025-11-30T10:12:33.716808,device_071_000729,device_071,hard,0.0659964259156344,0.09282684326171875,0.02683041734608435,jetson2
2025-11-30T10:12:34.751829,device_071_000732,device_071,hard,0.07937988965017562,0.08113837242126465,0.0017584827710890316,hailo2
2025-11-30T10:12:40.837688,device_111_000719,device_111,hard,0.0547749842052912,0.0558321475982666,0.001057163392975402,hailo1
2025-11-30T10:12:41.470779,device_101_000689,device_101,hard,0.07585201627518541,0.07976889610290527,0.003916879827719863,jetson1
2025-11-30T10:12:42.405800,device_119_000697,device_119,hard,0.05458096771092327,0.07320690155029297,0.018625933839369696,jetson1
2025-11-30T10:12:42.854563,device_078_000739,device_078,hard,0.07179752482604082,0.0840907096862793,0.012293184860238476,jetson2
2025-11-30T10:12:45.452108,device_003_000717,device_003,hard,0.05419016473982259,0.06775665283203125,0.013566488092208659,jetson1
2025-11-30T10:12:46.185163,device_111_000728,device_111,hard,0.0598233201008805,0.07499289512634277,0.015169575025462276,hailo2
2025-11-30T10:12:47.295646,device_057_000716,device_057,hard,0.05079432377505044,0.07466840744018555,0.023874083665135104,hailo2
2025-11-30T10:12:47.344861,device_012_000735,device_012,hard,0.0656719468804648,0.08922839164733887,0.023556444766874074,hailo2
2025-11-30T10:12:47.482125,device_088_000701,device_088,hard,0.050087324946820194,0.06612420082092285,0.016036875874102657,jetson1
2025-11-30T10:12:49.854949,device_035_000715,device_035,hard,0.054529848266934904,0.07504844665527344,0.020518598388338534,hailo2
2025-11-30T10:12:52.208239,device_113_000728,device_113,hard,0.08004405066345385,0.0935814380645752,0.013537387401121342,hailo2
2025-11-30T10:12:53.762872,device_068_000027,device_068,normal,0.13123344447974566,0.17605972290039062,0.04482627842064496,hailo2
2025-11-30T10:12:55.649178,device_118_000672,device_118,hard,0.07415700190553327,0.0776369571685791,0.003479955263045828,jetson2
2025-11-30T10:12:58.015080,device_038_000738,device_038,hard,0.05652780589018961,0.07045650482177734,0.013928698931587734,hailo2
2025-11-30T10:12:58.240877,device_102_000713,device_102,hard,0.05775535806452479,0.07184433937072754,0.014088981306202751,hailo2
2025-11-30T10:12:58.852091,device_113_000735,device_113,normal,0.11323114465181568,0.15593242645263672,0.04270128180082104,hailo2
2025-11-30T10:12:59.335632,device_038_000740,device_038,hard,0.07747472748809359,0.10016345977783203,0.022688732289738445,jetson2
2025-11-30T10:13:02.914309,device_109_000763,device_109,hard,0.05479799478184564,0.0554652214050293,0.0006672266231836574,coral2
2025-11-30T10:13:03.845051,device_109_000767,device_109,normal,0.13252226852102805,0.18259406089782715,0.050071792376799096,hailo2
2025-11-30T10:13:04.274056,device_086_000700,device_086,hard,0.06999437396696946,0.07132649421691895,0.0013321202499494839,hailo2
2025-11-30T10:13:04.429154,device_088_000738,device_088,hard,0.05377726640773727,0.08832144737243652,0.03454418096469925,coral1
2025-11-30T10:13:07.847049,device_121_000754,device_121,normal,0.18203768596851844,0.3160245418548584,0.13398685588633996,jetson1
2025-11-30T10:13:08.359003,device_121_000759,device_121,hard,0.05099654976027662,0.05351614952087402,0.002519599760597402,hailo1
2025-11-30T10:13:09.519525,device_038_000761,device_038,hard,0.06971129465950246,0.07478213310241699,0.0050708384429145326,hailo2
2025-11-30T10:13:15.707690,device_003_000765,device_003,hard,0.06531531776916674,0.10992050170898438,0.04460518393981763,jetson1
2025-11-30T10:13:16.661925,device_019_000802,device_019,hard,0.08223035363660597,0.08269309997558594,0.0004627463389799691,jetson2
2025-11-30T10:13:17.867273,device_057_000774,device_057,hard,0.05135054809060875,0.06325769424438477,0.011907146153776013,hailo2
2025-11-30T10:13:19.490788,device_101_000761,device_101,hard,0.0628449197036405,0.08524346351623535,0.022398543812594846,hailo2
2025-11-30T10:13:21.713934,device_121_000785,device_121,hard,0.06001130860525025,0.07826709747314453,0.01825578886789428,jetson1
2025-11-30T10:13:25.167403,device_055_000037,device_055,hard,0.0541265797612029,0.05753588676452637,0.003409307003323467,jetson1
2025-11-30T10:13:25.304691,device_057_000792,device_057,hard,0.06733294540309097,0.07249736785888672,0.00516442245579575,hailo2
2025-11-30T10:13:25.361942,device_035_000770,device_035,hard,0.05407851437818511,0.06998062133789062,0.015902106959705516,coral1
